"pos","chr","Treatment","meanSelCoef","pval_max","pval_mean","number","adjustP","sig"
3534742,"2L","Con",0.121806903659043,0,0,327430,0,"<0.05"
3534743,"2L","Con",0.121810501052641,0,0,327431,0,"<0.05"
3535007,"2L","Con",0.102465819721236,0,0,327433,0,"<0.05"
3535861,"2L","Con",0.157346518217456,0,0,327446,0,"<0.05"
3535921,"2L","Con",0.135229133494149,0,0,327448,0,"<0.05"
3537523,"2L","Con",0.121206600503611,0,0,327491,0,"<0.05"
3537783,"2L","Con",0.138169628891991,0,0,327496,0,"<0.05"
3542286,"2L","Con",0.134301564517785,0,0,327593,0,"<0.05"
3542939,"2L","Con",0.188606259918743,0,0,327610,0,"<0.05"
3546073,"2L","Con",0.211582748677484,0,0,327686,0,"<0.05"
3549911,"2L","Con",0.131557092592976,0,0,327782,0,"<0.05"
3550094,"2L","Con",0.221221113263359,0,0,327785,0,"<0.05"
3550469,"2L","Con",0.126347987900641,0,0,327800,0,"<0.05"
3553012,"2L","Con",0.126499765730092,0,0,327861,0,"<0.05"
3555621,"2L","Con",0.173039618294967,0,0,327943,0,"<0.05"
3560614,"2L","Con",0.147035178402593,0,0,328067,0,"<0.05"
3561489,"2L","Con",0.147205130303808,0,0,328085,0,"<0.05"
3561568,"2L","Con",0.106396376866117,0,0,328092,0,"<0.05"
3567109,"2L","Con",0.179010388508535,0,0,328211,0,"<0.05"
3568980,"2L","Con",0.195240928973316,0,0,328295,0,"<0.05"
3569220,"2L","Con",0.107122966417312,0,0,328323,0,"<0.05"
3570755,"2L","Con",0.151233974077506,0,0,328397,0,"<0.05"
3572729,"2L","Con",0.176375302673764,0,0,328484,0,"<0.05"
3574735,"2L","Con",0.108748092788329,0,0,328563,0,"<0.05"
3576665,"2L","Con",0.155230214130972,0,0,328644,0,"<0.05"
3578384,"2L","Con",0.122428071480175,0,0,328688,0,"<0.05"
3580956,"2L","Con",0.123431121741504,0,0,328744,0,"<0.05"
3581572,"2L","Con",0.107153336756825,0,0,328758,0,"<0.05"
3583364,"2L","Con",0.119810215805178,0,0,328818,0,"<0.05"
3584884,"2L","Con",0.123308775993655,0,0,328863,0,"<0.05"
3584888,"2L","Con",0.12460610385545,0,0,328864,0,"<0.05"
3584952,"2L","Con",0.103864435020242,0,0,328867,0,"<0.05"
3586831,"2L","Con",0.131742268678819,0,0,328916,0,"<0.05"
3587457,"2L","Con",0.189869767945567,0,0,328937,0,"<0.05"
3593220,"2L","Con",0.235281857585269,0,0,329074,0,"<0.05"
3593235,"2L","Con",0.225837973338169,0,0,329075,0,"<0.05"
3601608,"2L","Con",0.12278696684515,0,0,329281,0,"<0.05"
3610162,"2L","Con",0.103318229425921,0,0,329493,0,"<0.05"
3616157,"2L","Con",0.200635426794005,0,0,329645,0,"<0.05"
3623812,"2L","Con",0.189910471971295,0,0,329849,0,"<0.05"
3630047,"2L","Con",0.129898071635283,0,0,330008,0,"<0.05"
3631024,"2L","Con",0.121930603822749,0,0,330049,0,"<0.05"
3631057,"2L","Con",0.154820437984633,0,0,330050,0,"<0.05"
3631555,"2L","Con",0.136817385100742,0,0,330064,0,"<0.05"
3631878,"2L","Con",0.141844481924378,0,0,330071,0,"<0.05"
3633513,"2L","Con",0.189835027308679,0,0,330101,0,"<0.05"
3633670,"2L","Con",0.187512008883528,0,0,330108,0,"<0.05"
3633865,"2L","Con",0.148866432091505,0,0,330119,0,"<0.05"
3633884,"2L","Con",0.158255143110659,0,0,330123,0,"<0.05"
3635465,"2L","Con",0.128303929114085,0,0,330182,0,"<0.05"
3635546,"2L","Con",0.146745366040749,0,0,330184,0,"<0.05"
3635565,"2L","Con",0.13806201876203,0,0,330185,0,"<0.05"
3635567,"2L","Con",0.138057626557632,0,0,330186,0,"<0.05"
3635873,"2L","Con",0.144165005202333,0,0,330204,0,"<0.05"
3636395,"2L","Con",0.13152054043076,0,0,330211,0,"<0.05"
3636445,"2L","Con",0.146240517379843,0,0,330213,0,"<0.05"
3636577,"2L","Con",0.138425288990246,0,0,330217,0,"<0.05"
3636641,"2L","Con",0.130085471570925,0,0,330219,0,"<0.05"
3643497,"2L","Con",0.204508908867876,0,0,330376,0,"<0.05"
3643745,"2L","Con",0.136105408771546,0,0,330381,0,"<0.05"
3643777,"2L","Con",0.122520039948592,0,0,330382,0,"<0.05"
3644500,"2L","Con",0.183396533021049,0,0,330397,0,"<0.05"
3646550,"2L","Con",0.11580640694599,0,0,330446,0,"<0.05"
3658883,"2L","Con",0.135052845584242,0,0,330674,0,"<0.05"
3658924,"2L","Con",0.134365352236696,0,0,330675,0,"<0.05"
3659304,"2L","Con",0.124704032539181,0,0,330678,0,"<0.05"
3659310,"2L","Con",0.108405770168329,0,0,330679,0,"<0.05"
3659371,"2L","Con",0.119870259126089,0,0,330689,0,"<0.05"
3660675,"2L","Con",0.139625087289737,0,0,330713,0,"<0.05"
3663693,"2L","Con",0.108201063235581,0,0,330755,0,"<0.05"
3665947,"2L","Con",0.209297668364265,0,0,330817,0,"<0.05"
3668711,"2L","Con",0.16834953299152,0,0,330918,0,"<0.05"
3668754,"2L","Con",0.248597566014,0,0,330921,0,"<0.05"
3668976,"2L","Con",0.140507534431171,0,0,330926,0,"<0.05"
3669012,"2L","Con",0.164617413862924,0,0,330928,0,"<0.05"
3669035,"2L","Con",0.138988889068656,0,0,330932,0,"<0.05"
3669037,"2L","Con",0.136426788388307,0,0,330933,0,"<0.05"
3669038,"2L","Con",0.129750840891131,0,0,330934,0,"<0.05"
3669046,"2L","Con",0.15215538470718,0,0,330935,0,"<0.05"
3669067,"2L","Con",0.155194010088822,0,0,330936,0,"<0.05"
3670274,"2L","Con",0.120152757817664,0,0,330994,0,"<0.05"
3671954,"2L","Con",0.141583948703876,0,0,331052,0,"<0.05"
3672988,"2L","Con",0.127344574284835,0,0,331079,0,"<0.05"
3677015,"2L","Con",0.183589934665883,0,0,331208,0,"<0.05"
3678073,"2L","Con",0.169383207410547,0,0,331244,0,"<0.05"
3678825,"2L","Con",0.13853127593514,0,0,331266,0,"<0.05"
3678987,"2L","Con",0.124869148857427,0,0,331272,0,"<0.05"
3679370,"2L","Con",0.144903057631758,0,0,331284,0,"<0.05"
3680394,"2L","Con",0.144802355332266,0,0,331299,0,"<0.05"
3680819,"2L","Con",0.141741526110498,0,0,331313,0,"<0.05"
3683057,"2L","Con",0.13536868531306,0,0,331384,0,"<0.05"
3685855,"2L","Con",0.199311341526807,0,0,331466,0,"<0.05"
3686027,"2L","Con",0.122840068093733,0,0,331476,0,"<0.05"
3686477,"2L","Con",0.150265004577108,0,0,331484,0,"<0.05"
3688472,"2L","Con",0.132321869894385,0,0,331525,0,"<0.05"
3690282,"2L","Con",0.141277596255997,0,0,331584,0,"<0.05"
3692172,"2L","Con",0.13634187044894,0,0,331639,0,"<0.05"
3694339,"2L","Con",0.185140566498323,0,0,331736,0,"<0.05"
3697174,"2L","Con",0.229764286997451,0,0,331805,0,"<0.05"
3699498,"2L","Con",0.122891519636468,0,0,331888,0,"<0.05"
3700085,"2L","Con",0.102133122282917,0,0,331917,0,"<0.05"
3700097,"2L","Con",0.0962491226926035,0,0,331920,0,"<0.05"
3700636,"2L","Con",0.135354070596879,0,0,331930,0,"<0.05"
3700661,"2L","Con",0.153756534056939,0,0,331933,0,"<0.05"
3700668,"2L","Con",0.147060011986541,0,0,331934,0,"<0.05"
3704162,"2L","Con",0.263505557383916,0,0,332043,0,"<0.05"
3704179,"2L","Con",0.252479314063587,0,0,332045,0,"<0.05"
3704205,"2L","Con",0.250895432180974,0,0,332046,0,"<0.05"
3707227,"2L","Con",0.176349864642802,0,0,332101,0,"<0.05"
3707509,"2L","Con",0.111015208380821,0,0,332110,0,"<0.05"
3707682,"2L","Con",0.163317533694874,0,0,332113,0,"<0.05"
3707727,"2L","Con",0.134023331009988,0,0,332115,0,"<0.05"
3707728,"2L","Con",0.137905250801703,0,0,332116,0,"<0.05"
3708289,"2L","Con",0.131654581030565,0,0,332125,0,"<0.05"
3710400,"2L","Con",0.158702243691085,0,0,332171,0,"<0.05"
3711754,"2L","Con",0.110543880483254,0,0,332208,0,"<0.05"
3711789,"2L","Con",0.258618046967394,0,0,332209,0,"<0.05"
3711915,"2L","Con",0.122369163886868,0,0,332214,0,"<0.05"
3712245,"2L","Con",0.109690950025617,0,0,332219,0,"<0.05"
3712629,"2L","Con",0.176422117739904,0,0,332224,0,"<0.05"
3712633,"2L","Con",0.196056449042857,0,0,332225,0,"<0.05"
3712639,"2L","Con",0.193876629062639,0,0,332226,0,"<0.05"
3712642,"2L","Con",0.202128123588975,0,0,332227,0,"<0.05"
3712759,"2L","Con",0.228681634096254,0,0,332232,0,"<0.05"
3712806,"2L","Con",0.207918105722737,0,0,332233,0,"<0.05"
3715558,"2L","Con",0.217438559470501,0,0,332268,0,"<0.05"
3724827,"2L","Con",0.184244351475754,0,0,332406,0,"<0.05"
3732083,"2L","Con",0.123018080219886,0,0,332516,0,"<0.05"
3732333,"2L","Con",0.243819088579305,0,0,332523,0,"<0.05"
3732361,"2L","Con",0.223741903957971,0,0,332524,0,"<0.05"
3732366,"2L","Con",0.21847024121379,0,0,332525,0,"<0.05"
3732764,"2L","Con",0.13437410223869,0,0,332532,0,"<0.05"
3736085,"2L","Con",0.185209495648344,0,0,332592,0,"<0.05"
3737762,"2L","Con",0.140892521929206,0,0,332645,0,"<0.05"
3740187,"2L","Con",0.164108795552464,0,0,332691,0,"<0.05"
3740701,"2L","Con",0.202627431773605,0,0,332707,0,"<0.05"
3740863,"2L","Con",0.167296257179002,0,0,332713,0,"<0.05"
3741291,"2L","Con",0.190917342087576,0,0,332724,0,"<0.05"
3743494,"2L","Con",0.165556890097936,0,0,332794,0,"<0.05"
3743568,"2L","Con",0.144547612330057,0,0,332799,0,"<0.05"
3743569,"2L","Con",0.142838267726185,0,0,332800,0,"<0.05"
3750322,"2L","Con",0.147107677180643,0,0,332961,0,"<0.05"
3761502,"2L","Con",0.11409080797271,0,0,333211,0,"<0.05"
3765461,"2L","Con",0.10893954104113,0,0,333310,0,"<0.05"
3765463,"2L","Con",0.119030211743458,0,0,333311,0,"<0.05"
3768087,"2L","Con",0.134181165540099,0,0,333390,0,"<0.05"
3782715,"2L","Con",0.117634927470067,0,0,333736,0,"<0.05"
3795179,"2L","Con",0.169220462875886,0,0,334140,0,"<0.05"
3796005,"2L","Con",0.135577849327751,0,0,334163,0,"<0.05"
3812766,"2L","Con",0.133230575100896,0,0,334434,0,"<0.05"
3812781,"2L","Con",0.12984944448887,0,0,334436,0,"<0.05"
3812835,"2L","Con",0.151865174485186,0,0,334439,0,"<0.05"
3812880,"2L","Con",0.119136035247625,0,0,334441,0,"<0.05"
3812916,"2L","Con",0.127839139217524,0,0,334443,0,"<0.05"
3812949,"2L","Con",0.134431079859897,0,0,334445,0,"<0.05"
3813004,"2L","Con",0.125648776159882,0,0,334447,0,"<0.05"
3816633,"2L","Con",0.128009830960223,0,0,334547,0,"<0.05"
3823377,"2L","Con",0.129219932225154,0,0,334695,0,"<0.05"
3825834,"2L","Con",0.203912298810002,0,0,334752,0,"<0.05"
3828607,"2L","Con",0.108080833708529,0,0,334831,0,"<0.05"
3833144,"2L","Con",0.126800903668197,0,0,334964,0,"<0.05"
3842253,"2L","Con",0.123966101153655,0,0,335147,0,"<0.05"
3843846,"2L","Con",0.218736807861813,0,0,335175,0,"<0.05"
3843847,"2L","Con",0.215410471891435,0,0,335176,0,"<0.05"
3845975,"2L","Con",0.118589958059306,0,0,335229,0,"<0.05"
3846030,"2L","Con",0.137878002977908,0,0,335234,0,"<0.05"
3847118,"2L","Con",0.195019114894389,0,0,335257,0,"<0.05"
3847210,"2L","Con",0.170661199808528,0,0,335264,0,"<0.05"
3847236,"2L","Con",0.150057768745315,0,0,335265,0,"<0.05"
3851186,"2L","Con",0.129987715636224,0,0,335337,0,"<0.05"
3854331,"2L","Con",0.141726470932123,0,0,335409,0,"<0.05"
3854405,"2L","Con",0.125320945623201,0,0,335412,0,"<0.05"
3854448,"2L","Con",0.117243654842487,0,0,335415,0,"<0.05"
3857131,"2L","Con",0.124798372910453,0,0,335510,0,"<0.05"
3859916,"2L","Con",0.143594254439679,0,0,335580,0,"<0.05"
3862131,"2L","Con",0.215487193113365,0,0,335638,0,"<0.05"
3862138,"2L","Con",0.21680316876637,0,0,335639,0,"<0.05"
3862713,"2L","Con",0.232158354124663,0,0,335697,0,"<0.05"
3862848,"2L","Con",0.118590932098465,0,0,335700,0,"<0.05"
3864177,"2L","Con",0.197452758332364,0,0,335732,0,"<0.05"
3865452,"2L","Con",0.104772212267397,0,0,335751,0,"<0.05"
3865457,"2L","Con",0.121346932594145,0,0,335752,0,"<0.05"
3865954,"2L","Con",0.128794756422671,0,0,335766,0,"<0.05"
3867750,"2L","Con",0.22868655054311,0,0,335802,0,"<0.05"
3868852,"2L","Con",0.251668009499647,0,0,335833,0,"<0.05"
3870586,"2L","Con",0.141671283821333,0,0,335874,0,"<0.05"
3870649,"2L","Con",0.143509385513542,0,0,335878,0,"<0.05"
3871027,"2L","Con",0.145825085532133,0,0,335887,0,"<0.05"
3872914,"2L","Con",0.126076608332747,0,0,335965,0,"<0.05"
3873458,"2L","Con",0.125217062647927,0,0,335983,0,"<0.05"
3874247,"2L","Con",0.135851905016749,0,0,336002,0,"<0.05"
3875048,"2L","Con",0.126492489685381,0,0,336036,0,"<0.05"
3875370,"2L","Con",0.122177195965244,0,0,336048,0,"<0.05"
3879872,"2L","Con",0.143969827146983,0,0,336222,0,"<0.05"
3879892,"2L","Con",0.154779230944475,0,0,336223,0,"<0.05"
3880436,"2L","Con",0.156966764910888,0,0,336245,0,"<0.05"
3880439,"2L","Con",0.133750019582204,0,0,336246,0,"<0.05"
3885855,"2L","Con",0.139804793429544,0,0,336416,0,"<0.05"
3886685,"2L","Con",0.130926192558739,0,0,336444,0,"<0.05"
3886687,"2L","Con",0.118948735704106,0,0,336445,0,"<0.05"
3886790,"2L","Con",0.125965309713379,0,0,336447,0,"<0.05"
3889182,"2L","Con",0.173283987543345,0,0,336509,0,"<0.05"
3889643,"2L","Con",0.110006761115735,0,0,336526,0,"<0.05"
3892612,"2L","Con",0.126580744656867,0,0,336614,0,"<0.05"
3892682,"2L","Con",0.162627613633309,0,0,336618,0,"<0.05"
3893299,"2L","Con",0.116731658631367,0,0,336648,0,"<0.05"
3894507,"2L","Con",0.172299868337669,0,0,336696,0,"<0.05"
3894617,"2L","Con",0.106994263554498,0,0,336707,0,"<0.05"
3895309,"2L","Con",0.171903215676748,0,0,336714,0,"<0.05"
3896579,"2L","Con",0.190274953971433,0,0,336743,0,"<0.05"
3896583,"2L","Con",0.191088317000653,0,0,336744,0,"<0.05"
3898359,"2L","Con",0.133538889760502,0,0,336789,0,"<0.05"
3898959,"2L","Con",0.130895112859519,0,0,336807,0,"<0.05"
3899043,"2L","Con",0.10283075408102,0,0,336810,0,"<0.05"
3899313,"2L","Con",0.120943804137951,0,0,336820,0,"<0.05"
3900885,"2L","Con",0.101651901088729,0,0,336861,0,"<0.05"
3905940,"2L","Con",0.169761980323976,0,0,336992,0,"<0.05"
3905948,"2L","Con",0.162249665818085,0,0,336993,0,"<0.05"
3906480,"2L","Con",0.158555436492105,0,0,337000,0,"<0.05"
3915602,"2L","Con",0.124966567125693,0,0,337204,0,"<0.05"
3924696,"2L","Con",0.111274596400378,0,0,337401,0,"<0.05"
3924705,"2L","Con",0.130199323300663,0,0,337402,0,"<0.05"
3927569,"2L","Con",0.129996681972775,0,0,337470,0,"<0.05"
3931352,"2L","Con",0.123581767920532,0,0,337572,0,"<0.05"
3931376,"2L","Con",0.129690826648386,0,0,337573,0,"<0.05"
3936320,"2L","Con",0.122909347994478,0,0,337696,0,"<0.05"
3936358,"2L","Con",0.115389588561098,0,0,337698,0,"<0.05"
3939535,"2L","Con",0.125892581236351,0,0,337800,0,"<0.05"
3941264,"2L","Con",0.153729034264815,0,0,337833,0,"<0.05"
3941271,"2L","Con",0.152322669489066,0,0,337835,0,"<0.05"
3941469,"2L","Con",0.144052212164082,0,0,337843,0,"<0.05"
3941472,"2L","Con",0.144177407534836,0,0,337845,0,"<0.05"
3941674,"2L","Con",0.133744457022863,0,0,337850,0,"<0.05"
3942143,"2L","Con",0.154758353903081,0,0,337856,0,"<0.05"
3942144,"2L","Con",0.156408876099358,0,0,337857,0,"<0.05"
3942776,"2L","Con",0.123195135675515,0,0,337874,0,"<0.05"
3942832,"2L","Con",0.134063992155851,0,0,337875,0,"<0.05"
3942870,"2L","Con",0.132794845821882,0,0,337876,0,"<0.05"
3942885,"2L","Con",0.133699738914766,0,0,337877,0,"<0.05"
3942966,"2L","Con",0.150641443758304,0,0,337882,0,"<0.05"
3943980,"2L","Con",0.207658970728437,0,0,337907,0,"<0.05"
3944348,"2L","Con",0.159157105391096,0,0,337915,0,"<0.05"
3944876,"2L","Con",0.123716463812609,0,0,337926,0,"<0.05"
3945631,"2L","Con",0.119022513849942,0,0,337961,0,"<0.05"
3945953,"2L","Con",0.131752086790272,0,0,337969,0,"<0.05"
3945994,"2L","Con",0.136278406850041,0,0,337970,0,"<0.05"
3946095,"2L","Con",0.14423196403266,0,0,337971,0,"<0.05"
3946111,"2L","Con",0.158046449449164,0,0,337972,0,"<0.05"
3946345,"2L","Con",0.209339709406698,0,0,337974,0,"<0.05"
3947506,"2L","Con",0.114259794020267,0,0,337998,0,"<0.05"
3948298,"2L","Con",0.137077107510529,0,0,338020,0,"<0.05"
3950412,"2L","Con",0.103096892565904,0,0,338096,0,"<0.05"
3951792,"2L","Con",0.205234908692401,0,0,338128,0,"<0.05"
3951794,"2L","Con",0.210799022137143,0,0,338129,0,"<0.05"
3951820,"2L","Con",0.24241902086203,0,0,338134,0,"<0.05"
3951853,"2L","Con",0.18619680937096,0,0,338137,0,"<0.05"
3957150,"2L","Con",0.226699914117186,0,0,338248,0,"<0.05"
3957178,"2L","Con",0.235688813297976,0,0,338249,0,"<0.05"
3963961,"2L","Con",0.138082903337271,0,0,338438,0,"<0.05"
3969841,"2L","Con",0.15200768921111,0,0,338585,0,"<0.05"
3969881,"2L","Con",0.182991816178818,0,0,338591,0,"<0.05"
3969884,"2L","Con",0.163542365288205,0,0,338592,0,"<0.05"
3969898,"2L","Con",0.20405590662905,0,0,338593,0,"<0.05"
3981047,"2L","Con",0.128649792657201,0,0,338758,0,"<0.05"
3982965,"2L","Con",0.120204214756799,0,0,338806,0,"<0.05"
3990373,"2L","Con",0.126086575521233,0,0,338942,0,"<0.05"
3990794,"2L","Con",0.203728293764942,0,0,338959,0,"<0.05"
3990829,"2L","Con",0.214314558700074,0,0,338961,0,"<0.05"
3990832,"2L","Con",0.2096737854515,0,0,338962,0,"<0.05"
3993670,"2L","Con",0.155380346582062,0,0,339037,0,"<0.05"
3993715,"2L","Con",0.121100823282173,0,0,339038,0,"<0.05"
3993760,"2L","Con",0.197252562133366,0,0,339040,0,"<0.05"
3993804,"2L","Con",0.168083767608397,0,0,339042,0,"<0.05"
4022419,"2L","Con",0.187092799878736,0,0,339985,0,"<0.05"
4043205,"2L","Con",0.187404997294917,0,0,340600,0,"<0.05"
4044015,"2L","Con",0.174250147486699,0,0,340631,0,"<0.05"
4137414,"2L","Con",0.161965151518409,0,0,343130,0,"<0.05"
4151668,"2L","Con",0.123129193978414,0,0,343491,0,"<0.05"
4154092,"2L","Con",0.186037394190621,0,0,343567,0,"<0.05"
4155218,"2L","Con",0.198859594739685,0,0,343593,0,"<0.05"
4164525,"2L","Con",0.179314027002144,0,0,343899,0,"<0.05"
4167624,"2L","Con",0.165774529409676,0,0,343995,0,"<0.05"
4227045,"2L","Con",0.169266116764418,0,0,345846,0,"<0.05"
4227059,"2L","Con",0.162214824746329,0,0,345847,0,"<0.05"
4227185,"2L","Con",0.245666307223767,0,0,345854,0,"<0.05"
4227189,"2L","Con",0.243850705342532,0,0,345855,0,"<0.05"
4227205,"2L","Con",0.244493884765494,0,0,345856,0,"<0.05"
4227249,"2L","Con",0.211409643600469,0,0,345859,0,"<0.05"
4227260,"2L","Con",0.212860613614978,0,0,345860,0,"<0.05"
4227265,"2L","Con",0.215150386693652,0,0,345862,0,"<0.05"
4263132,"2L","Con",0.17125201034963,0,0,346682,0,"<0.05"
4337592,"2L","Con",0.221654802945921,0,0,348541,0,"<0.05"
4420418,"2L","Con",0.169040443947252,0,0,350794,0,"<0.05"
4600738,"2L","Con",0.206486972462318,0,0,354559,0,"<0.05"
4619324,"2L","Con",0.189753521008295,0,0,354706,0,"<0.05"
4619326,"2L","Con",0.215498689512415,0,0,354708,0,"<0.05"
4619334,"2L","Con",0.222662800903437,0,0,354709,0,"<0.05"
4621006,"2L","Con",0.0882377362201958,0,0,354738,0,"<0.05"
4711606,"2L","Con",0.139639067330593,0,0,356658,0,"<0.05"
4793627,"2L","Con",0.152931924706541,0,0,358540,0,"<0.05"
4819425,"2L","Con",0.122854430054662,0,0,359209,0,"<0.05"
4819429,"2L","Con",0.121152878043699,0,0,359210,0,"<0.05"
4819497,"2L","Con",0.141201763563306,0,0,359214,0,"<0.05"
4830174,"2L","Con",0.210072648800061,0,0,359408,0,"<0.05"
4870826,"2L","Con",0.124936898337362,0,0,360281,0,"<0.05"
4877898,"2L","Con",0.108939924292939,0,0,360448,0,"<0.05"
4891667,"2L","Con",0.102215340549072,0,0,360679,0,"<0.05"
4895311,"2L","Con",0.104497259215157,0,0,360760,0,"<0.05"
5011988,"2L","Con",0.100423365488061,0,0,362900,0,"<0.05"
5018083,"2L","Con",0.0927195071195241,0,0,362976,0,"<0.05"
5046982,"2L","Con",0.124944850380277,0,0,363405,0,"<0.05"
5120469,"2L","Con",0.198912753404417,0,0,364808,0,"<0.05"
5153991,"2L","Con",0.143153077074256,0,0,365418,0,"<0.05"
5258871,"2L","Con",0.118503063865675,0,0,367008,0,"<0.05"
5284664,"2L","Con",0.119262542427327,0,0,367531,0,"<0.05"
5297857,"2L","Con",0.132576892612477,0,0,367891,0,"<0.05"
5353768,"2L","Con",0.124778597001083,0,0,368927,0,"<0.05"
5407380,"2L","Con",0.101769370765439,0,0,370376,0,"<0.05"
5453650,"2L","Con",0.105512345878394,0,0,371793,0,"<0.05"
5557447,"2L","Con",0.100075438075638,0,0,374453,0,"<0.05"
5643590,"2L","Con",0.114427850499518,0,0,376586,0,"<0.05"
5665826,"2L","Con",0.137102878530276,0,0,377136,0,"<0.05"
5681956,"2L","Con",0.119591374348707,0,0,377507,0,"<0.05"
5762761,"2L","Con",0.117905963101731,0,0,379328,0,"<0.05"
5885594,"2L","Con",0.150174619569437,0,0,382068,0,"<0.05"
5949382,"2L","Con",0.218174240802497,0,0,384156,0,"<0.05"
6076030,"2L","Con",0.209579756697273,0,0,386965,0,"<0.05"
6076048,"2L","Con",0.202678833434518,0,0,386966,0,"<0.05"
6076558,"2L","Con",0.177540908799238,0,0,386970,0,"<0.05"
6099067,"2L","Con",0.116384506325701,0,0,387483,0,"<0.05"
6100284,"2L","Con",0.0838888722639125,0,0,387547,0,"<0.05"
6162280,"2L","Con",0.143891730794156,0,0,389217,0,"<0.05"
6227687,"2L","Con",0.162029274948909,0,0,390650,0,"<0.05"
6421245,"2L","Con",0.151765471236397,0,0,395237,0,"<0.05"
6422474,"2L","Con",0.169962753439906,0,0,395260,0,"<0.05"
6425710,"2L","Con",0.163972224151102,0,0,395341,0,"<0.05"
6425721,"2L","Con",0.172845971895766,0,0,395342,0,"<0.05"
6450557,"2L","Con",0.201353193933738,0,0,395527,0,"<0.05"
6502872,"2L","Con",0.0831345723037853,0,0,396780,0,"<0.05"
6528540,"2L","Con",0.0977633540034054,0,0,397399,0,"<0.05"
6542255,"2L","Con",0.155134934855039,0,0,397750,0,"<0.05"
6583245,"2L","Con",0.112698028696197,0,0,398833,0,"<0.05"
6804558,"2L","Con",0.12544166864757,0,0,403333,0,"<0.05"
6844320,"2L","Con",0.120518247900451,0,0,404521,0,"<0.05"
7070935,"2L","Con",0.205189150614564,0,0,409447,0,"<0.05"
7070966,"2L","Con",0.237819861276323,0,0,409451,0,"<0.05"
7070978,"2L","Con",0.232715634951846,0,0,409452,0,"<0.05"
7071142,"2L","Con",0.158815201425699,0,0,409463,0,"<0.05"
7084558,"2L","Con",0.221431162626487,0,0,409888,0,"<0.05"
7273087,"2L","Con",0.1199741,0,0,415444,0,"<0.05"
7528863,"2L","Con",0.1833387,0,0,422595,0,"<0.05"
7552562,"2L","Con",0.219004,0,0,423252,0,"<0.05"
7589338,"2L","Con",0.2000786,0,0,424416,0,"<0.05"
7780705,"2L","Con",0.1305344,0,0,429586,0,"<0.05"
7944795,"2L","Con",0.1867725,0,0,432988,0,"<0.05"
7962961,"2L","Con",0.2130755,0,0,433463,0,"<0.05"
7964981,"2L","Con",0.2090622,0,0,433519,0,"<0.05"
7966169,"2L","Con",0.2385941,0,0,433546,0,"<0.05"
7967531,"2L","Con",0.2439331,0,0,433570,0,"<0.05"
7969941,"2L","Con",0.217732,0,0,433637,0,"<0.05"
7984302,"2L","Con",0.09066712,0,0,433764,0,"<0.05"
8001011,"2L","Con",0.2203639,0,0,434156,0,"<0.05"
8001870,"2L","Con",0.1891319,0,0,434173,0,"<0.05"
8001889,"2L","Con",0.2214731,0,0,434175,0,"<0.05"
8001896,"2L","Con",0.2182371,0,0,434176,0,"<0.05"
8029028,"2L","Con",0.1341492,0,0,434749,0,"<0.05"
8029253,"2L","Con",0.1603351,0,0,434754,0,"<0.05"
8029312,"2L","Con",0.1639292,0,0,434760,0,"<0.05"
8029328,"2L","Con",0.1614622,0,0,434761,0,"<0.05"
8029339,"2L","Con",0.1889629,0,0,434762,0,"<0.05"
8029350,"2L","Con",0.1669731,0,0,434764,0,"<0.05"
8029434,"2L","Con",0.2282327,0,0,434767,0,"<0.05"
8054459,"2L","Con",0.2347666,0,0,435347,0,"<0.05"
8144070,"2L","Con",0.2351946,0,0,437198,0,"<0.05"
8145819,"2L","Con",0.1936421,0,0,437257,0,"<0.05"
8145899,"2L","Con",0.2158015,0,0,437259,0,"<0.05"
8148642,"2L","Con",0.212231,0,0,437309,0,"<0.05"
8177408,"2L","Con",0.1399124,0,0,437985,0,"<0.05"
8261390,"2L","Con",0.1375997,0,0,439913,0,"<0.05"
8264242,"2L","Con",0.1229555,0,0,439991,0,"<0.05"
8303348,"2L","Con",0.225424,0,0,441053,0,"<0.05"
8361054,"2L","Con",0.1924804,0,0,442895,0,"<0.05"
8381501,"2L","Con",0.1852374,0,0,443315,0,"<0.05"
8381799,"2L","Con",0.2091646,0,0,443322,0,"<0.05"
