"position","chr","Effects","mean_p","number","adjustP","logAdjustP"
623821,"X","TreatmentSel:Generation",1.65656455477732e-11,5137,5.28277111266843e-05,4.27713820564062
623822,"X","TreatmentSel:Generation",1.04562325474591e-11,5138,3.33448419439867e-05,4.47697133681534
623823,"X","TreatmentSel:Generation",6.59869320319122e-12,5139,2.10431798354312e-05,4.67688863330939
623824,"X","TreatmentSel:Generation",3.84217025122127e-12,5140,1.22526501937826e-05,4.91176996517271
623825,"X","TreatmentSel:Generation",5.53382796366033e-13,5141,1.76473331054891e-06,5.75332091662638
624835,"X","TreatmentSel:Generation",1.53583429697306e-10,5161,0.00048977632863727,3.31000220857561
625334,"X","TreatmentSel:Generation",8.11170711799986e-15,5165,2.58681691056446e-08,7.58723430864156
625558,"X","TreatmentSel:Generation",8.90290257828274e-13,5169,2.8391285098923e-06,5.54681494918814
626023,"X","TreatmentSel:Generation",5.78618590163645e-09,5179,0.0184521005508314,1.73395418746111
626024,"X","TreatmentSel:Generation",2.51376325819102e-09,5180,0.0080163709202651,2.09602219605549
626025,"X","TreatmentSel:Generation",3.61486658806216e-09,5181,0.0115277806303975,1.93825429658636
626026,"X","TreatmentSel:Generation",1.03733242123083e-09,5182,0.00330804479264575,2.48042861850668
626422,"X","TreatmentSel:Generation",2.80415078005153e-10,5183,0.00089424144043781,3.04854520816912
626424,"X","TreatmentSel:Generation",4.04892622407457e-10,5184,0.0012911993337164,2.88900670672622
626426,"X","TreatmentSel:Generation",1.96551834982159e-11,5185,6.26802229343424e-05,4.20286946754833
626428,"X","TreatmentSel:Generation",2.92281181466688e-09,5186,0.00932082349447816,2.03054571604639
626430,"X","TreatmentSel:Generation",2.17251905133586e-11,5187,6.92814587455764e-05,4.15938297667078
627315,"X","TreatmentSel:Generation",4.53145906713951e-14,5196,1.44507867134354e-07,6.84010850889336
627317,"X","TreatmentSel:Generation",2.47896753588587e-14,5197,7.90540764019974e-08,7.10207573087727
627327,"X","TreatmentSel:Generation",1.49822062904611e-15,5198,4.77781360026303e-09,8.32077079764941
627896,"X","TreatmentSel:Generation",3.90886576928366e-11,5200,0.000124653416673194,3.90429581325344
627930,"X","TreatmentSel:Generation",7.72539131895709e-12,5201,2.46362111130236e-05,4.60842608300245
628141,"X","TreatmentSel:Generation",4.33088952429968e-11,5207,0.000138111720458755,3.85976946469018
629591,"X","TreatmentSel:Generation",1.21281070177804e-10,5220,0.000386764362548455,3.41255354974308
629633,"X","TreatmentSel:Generation",1.46057567623848e-09,5221,0.00465776414691911,2.33182250641638
630128,"X","TreatmentSel:Generation",2.62883498305281e-11,5228,8.38333373027555e-05,4.07658324476432
630336,"X","TreatmentSel:Generation",2.84183697128998e-13,5231,9.06259536674797e-07,6.04274741026542
630621,"X","TreatmentSel:Generation",1.83806381869377e-09,5233,0.0058615708133039,2.23198598395926
630622,"X","TreatmentSel:Generation",1.4374429162573e-09,5234,0.00458399396040121,2.33875596324096
630623,"X","TreatmentSel:Generation",2.05327750602993e-09,5235,0.00654788554050939,2.18389892082388
630624,"X","TreatmentSel:Generation",1.52309844372488e-09,5236,0.00485714875225109,2.31361859586965
630625,"X","TreatmentSel:Generation",1.18283366414031e-09,5237,0.00377204709227414,2.42342289393388
630626,"X","TreatmentSel:Generation",7.11384851898245e-10,5238,0.00226860060162469,2.64424195708048
630627,"X","TreatmentSel:Generation",7.79969038855742e-10,5239,0.00248731502515865,2.60426920667868
630859,"X","TreatmentSel:Generation",1.10743968347336e-10,5259,0.000353161629107909,3.45202648848052
630957,"X","TreatmentSel:Generation",4.99606633048848e-12,5260,1.59324155593971e-05,4.79771837457005
631003,"X","TreatmentSel:Generation",1.09366363737419e-12,5261,3.48768459027718e-06,5.4574627975055
631007,"X","TreatmentSel:Generation",9.17641557449698e-13,5262,2.92635158557463e-06,5.53367349690447
631008,"X","TreatmentSel:Generation",2.67195675277645e-13,5263,8.52084870895008e-07,6.06951714569613
631012,"X","TreatmentSel:Generation",3.28043739214687e-13,5264,1.04612886000572e-06,5.98041481667088
631376,"X","TreatmentSel:Generation",4.64994907618991e-11,5273,0.00014828650404377,3.82889837348971
631906,"X","TreatmentSel:Generation",8.7481816096323e-09,5281,0.0278978811676645,1.55442877995704
642755,"X","TreatmentSel:Generation",5.43319983537586e-10,5461,0.00173264308094149,2.76129089137845
660427,"X","TreatmentSel:Generation",2.56345133074628e-13,5704,8.17482578613923e-07,6.08752149382665
674400,"X","TreatmentSel:Generation",1.40213828265881e-11,5997,4.47140776629268e-05,4.34955572320382
678636,"X","TreatmentSel:Generation",1.428178502216e-08,6069,0.0455444981813879,1.34156407870809
681479,"X","TreatmentSel:Generation",1.17055861375935e-12,6092,3.73290205480966e-06,5.42795340509479
684293,"X","TreatmentSel:Generation",5.13904096572291e-14,6136,1.63883605273627e-07,6.78546449057428
766987,"X","TreatmentSel:Generation",1.83891935413833e-10,7155,0.00058642991089923,3.23178388658112
767013,"X","TreatmentSel:Generation",2.59786052157451e-10,7156,0.000828455642041695,3.08173074002949
768222,"X","TreatmentSel:Generation",1.70862901605722e-13,7184,5.44880426317434e-07,6.26369879293093
768254,"X","TreatmentSel:Generation",7.16721533204586e-13,7185,2.28561923561716e-06,5.6409961176169
810133,"X","TreatmentSel:Generation",2.12758286604768e-09,7538,0.00678484473916313,2.16846008605822
810916,"X","TreatmentSel:Generation",2.72555290957794e-09,7545,0.00869176642422076,2.06089195308725
815150,"X","TreatmentSel:Generation",7.40693194419431e-10,7585,0.00236206467145801,2.62670821592113
820838,"X","TreatmentSel:Generation",1.12032556489095e-08,7602,0.0357270926383271,1.44700232391806
822139,"X","TreatmentSel:Generation",1.34912371677818e-11,7612,4.30234473981588e-05,4.36629479325092
823373,"X","TreatmentSel:Generation",6.34714201141465e-09,7616,0.0202409850972652,1.69376835488088
832482,"X","TreatmentSel:Generation",2.36109491901702e-09,7698,0.00752951280798593,2.12323312361981
836495,"X","TreatmentSel:Generation",4.91573398600922e-09,7718,0.0156762363555115,1.80475819715103
837915,"X","TreatmentSel:Generation",3.01338088199236e-09,7723,0.00960964752562657,2.01729254162206
845046,"X","TreatmentSel:Generation",9.95837822710474e-09,7784,0.0317571884992112,1.49815795313808
859390,"X","TreatmentSel:Generation",9.32173631056737e-12,7979,2.97269425205089e-05,4.52684975661259
866886,"X","TreatmentSel:Generation",4.15322250462855e-09,8041,0.0132445933414804,1.87796137162589
866888,"X","TreatmentSel:Generation",7.6221136031867e-09,8042,0.0243068593036536,1.61427115284771
889702,"X","TreatmentSel:Generation",8.00588175780912e-09,8414,0.0255306928785992,1.59293739869873
889721,"X","TreatmentSel:Generation",1.48246781487993e-08,8415,0.0472757800190959,1.32536129685216
890231,"X","TreatmentSel:Generation",6.3821236430933e-10,8420,0.00203525412408354,2.69138135656319
890586,"X","TreatmentSel:Generation",1.48592335981955e-09,8426,0.00473859770707765,2.3243501600519
890667,"X","TreatmentSel:Generation",3.40961617398795e-09,8428,0.0108732387019182,1.96364107772849
904935,"X","TreatmentSel:Generation",7.80074764303008e-10,8700,0.00248765218276418,2.60421034169256
907703,"X","TreatmentSel:Generation",1.97475439985765e-11,8736,6.29747598311084e-05,4.20083348010969
909063,"X","TreatmentSel:Generation",1.25690473667277e-09,8773,0.00400825915001157,2.39704420735498
909445,"X","TreatmentSel:Generation",1.21952309775737e-10,8777,0.000388904940256349,3.41015653997817
911017,"X","TreatmentSel:Generation",6.94288695316841e-09,8809,0.0221408109505584,1.65480647628012
911620,"X","TreatmentSel:Generation",2.19308006782277e-11,8824,6.99371479164629e-05,4.15529208248428
911866,"X","TreatmentSel:Generation",3.42257158444122e-10,8834,0.00109145534022104,2.96199402989746
947600,"X","TreatmentSel:Generation",7.32836398692635e-09,9223,0.0233700941273962,1.63133953840253
948624,"X","TreatmentSel:Generation",1.11569754842489e-13,9240,3.55795055634658e-07,6.44880009145587
995632,"X","TreatmentSel:Generation",6.81492661403845e-09,9935,0.0217327464527557,1.66288538670727
1012067,"X","TreatmentSel:Generation",6.72951050750249e-11,10232,0.000214603551723414,3.66836309466683
1012680,"X","TreatmentSel:Generation",1.83029753661611e-09,10234,0.00583680420188849,2.23382487504098
1012797,"X","TreatmentSel:Generation",5.18625622942148e-09,10236,0.0165389296255753,1.78149260075375
1016596,"X","TreatmentSel:Generation",7.43207907248783e-10,10309,0.00237008407055311,2.6252362486187
1018288,"X","TreatmentSel:Generation",8.94621453490616e-11,10340,0.000285294065820995,3.54470726166924
1019139,"X","TreatmentSel:Generation",5.32928231939571e-10,10346,0.00169950386822944,2.76967784258502
1023103,"X","TreatmentSel:Generation",1.81222294275182e-11,10404,5.77916446665203e-05,4.23813494596569
1023108,"X","TreatmentSel:Generation",2.22654477942201e-11,10405,7.10043348921857e-05,4.14871513631914
1023118,"X","TreatmentSel:Generation",2.10634791582521e-11,10406,6.71712665278327e-05,4.1728164629137
1023157,"X","TreatmentSel:Generation",1.11192404629373e-09,10407,0.00354591688823833,2.45027144792362
1023776,"X","TreatmentSel:Generation",3.67795648419648e-11,10412,0.000117289738044507,3.93073998366966
1023814,"X","TreatmentSel:Generation",1.73417677820315e-09,10416,0.00553027587227563,2.25725320380947
1024354,"X","TreatmentSel:Generation",8.94229190743712e-09,10428,0.0285168973544817,1.54489772759743
1035540,"X","TreatmentSel:Generation",3.89354170052494e-09,10543,0.0124164733346404,1.90600173981139
1036469,"X","TreatmentSel:Generation",9.3864150149837e-11,10572,0.000299332023914629,3.52384681785602
1041785,"X","TreatmentSel:Generation",7.94888774645945e-09,10680,0.0253489394323572,1.59604020628371
1049856,"X","TreatmentSel:Generation",2.08349251966687e-09,10837,0.0066442409772775,2.17755462468482
1054704,"X","TreatmentSel:Generation",1.18957095936179e-08,10863,0.0379353227283708,1.42095621689702
1055129,"X","TreatmentSel:Generation",4.60942321854437e-09,10884,0.0146994137685523,1.83269998512663
1061691,"X","TreatmentSel:Generation",6.87653061542228e-09,10943,0.0219292011203367,1.65897718935983
1149280,"X","TreatmentSel:Generation",3.90991280197084e-09,11718,0.0124686806461826,1.90417949827738
1149350,"X","TreatmentSel:Generation",5.59152000195366e-09,11719,0.0178313125540702,1.74881668744667
1153196,"X","TreatmentSel:Generation",1.11559052603009e-09,11791,0.00355760926278576,2.44884175280482
1154119,"X","TreatmentSel:Generation",5.89549277810887e-12,11806,1.8800679305447e-05,4.72582645854072
1154473,"X","TreatmentSel:Generation",1.1887341181095e-13,11817,3.79086359277824e-07,6.42126184257687
1154577,"X","TreatmentSel:Generation",6.31269705604715e-10,11820,0.00201311404101579,2.6961316220408
1154585,"X","TreatmentSel:Generation",6.25745604399901e-10,11821,0.00199549772646645,2.69994876268509
1156469,"X","TreatmentSel:Generation",5.38573695298051e-09,11874,0.0171750720571592,1.76510143220373
1156516,"X","TreatmentSel:Generation",7.76202159072927e-09,11875,0.0247530247566629,1.60637172380665
1160616,"X","TreatmentSel:Generation",1.90041691091849e-09,11956,0.00606041432558378,2.2174976838925
1160943,"X","TreatmentSel:Generation",1.42908686655718e-08,11963,0.0455734658475592,1.34128794220461
1169621,"X","TreatmentSel:Generation",3.40319097119265e-09,12098,0.0108527487816056,1.96446024988087
1169680,"X","TreatmentSel:Generation",1.41103321421442e-09,12099,0.00449977363186409,2.3468093335369
1176906,"X","TreatmentSel:Generation",7.73080652818383e-10,12226,0.0024653480171926,2.60812176552347
1176918,"X","TreatmentSel:Generation",7.07210264937211e-10,12227,0.00225528787720265,2.6467980145395
1176979,"X","TreatmentSel:Generation",2.66103373678978e-10,12230,0.000848601529835271,3.07129618963467
1177783,"X","TreatmentSel:Generation",3.23571795103242e-10,12251,0.00103186786600988,2.98637591194989
1177892,"X","TreatmentSel:Generation",1.47625896584005e-08,12257,0.047077780319922,1.32718402198695
1177963,"X","TreatmentSel:Generation",1.15289002637974e-08,12260,0.0367655707100477,1.43455868810919
1177964,"X","TreatmentSel:Generation",5.88767242437288e-09,12261,0.0187757402599457,1.72640293131597
1177967,"X","TreatmentSel:Generation",3.68543544923354e-09,12262,0.0117528241641222,1.92985776134814
1178024,"X","TreatmentSel:Generation",7.13789157937652e-11,12263,0.000227626791434991,3.64277662326283
1178802,"X","TreatmentSel:Generation",8.8438762360665e-11,12266,0.000282030505658062,3.54970391394152
1179133,"X","TreatmentSel:Generation",5.82661944284633e-09,12275,0.0185810427902814,1.73092991653416
1179137,"X","TreatmentSel:Generation",3.66026467510407e-09,12276,0.0116725547667895,1.93283407971383
1191522,"X","TreatmentSel:Generation",8.5896158875723e-10,12388,0.0027392216348541,2.56237282685522
1203633,"X","TreatmentSel:Generation",2.10985572589616e-12,12553,6.72831303103704e-06,5.17209381142989
1285571,"X","TreatmentSel:Generation",1.09603705102413e-09,13004,0.00349525338741954,2.45652133471968
1294154,"X","TreatmentSel:Generation",1.28302516518136e-08,13050,0.0409155698756204,1.38811139555439
1352558,"X","TreatmentSel:Generation",4.87545014845799e-09,13528,0.0155477715198314,1.80833185010956
1360550,"X","TreatmentSel:Generation",1.23033860539653e-10,13595,0.000392353996990068,3.40632191878589
1361013,"X","TreatmentSel:Generation",1.33012396967521e-09,13607,0.00424175469830248,2.37245445044793
1364625,"X","TreatmentSel:Generation",6.32907582582521e-09,13639,0.02018337217595,1.69500627144615
1366020,"X","TreatmentSel:Generation",1.1229732515723e-10,13647,0.000358115271547804,3.44597715844209
1371449,"X","TreatmentSel:Generation",1.23958292774928e-10,13682,0.000395302003992903,3.40307098398525
1371450,"X","TreatmentSel:Generation",6.73794121334026e-10,13683,0.00214872406258124,2.66781935267642
1371451,"X","TreatmentSel:Generation",2.58833299574249e-09,13684,0.00825417321675883,2.0833264215389
1371452,"X","TreatmentSel:Generation",3.00927440625158e-10,13685,0.000959655200734104,3.01788477874848
1371453,"X","TreatmentSel:Generation",2.6069308522425e-10,13686,0.000831348163235452,3.08021705839926
1371454,"X","TreatmentSel:Generation",2.55077408455171e-10,13687,0.000813439814944272,3.08967457426311
1371455,"X","TreatmentSel:Generation",2.28066753953771e-10,13688,0.000727303053824543,3.13828458889445
1371456,"X","TreatmentSel:Generation",2.30623329125792e-10,13689,0.000735455951595518,3.13344333320411
1371607,"X","TreatmentSel:Generation",1.12000788185115e-08,13693,0.0357169617516026,1.44712549129058
1371928,"X","TreatmentSel:Generation",5.70739159856892e-09,13696,0.0182008261487035,1.73990889862591
1372561,"X","TreatmentSel:Generation",7.4380833972139e-11,13708,0.000237199884490479,3.62488552679664
1381497,"X","TreatmentSel:Generation",1.55498099483329e-09,13786,0.00495882195267539,2.30462148484435
1426471,"X","TreatmentSel:Generation",6.57496480782311e-15,14201,2.09675101724294e-08,7.67845313761162
1426584,"X","TreatmentSel:Generation",1.87218221814511e-09,14204,0.00597037411620702,2.22399845421173
1426818,"X","TreatmentSel:Generation",1.56716755854867e-08,14208,0.0499768480687125,1.30123113735583
1430858,"X","TreatmentSel:Generation",3.27267593968207e-09,14274,0.0104365373902386,1.9814435666352
1431463,"X","TreatmentSel:Generation",3.12645284059984e-09,14292,0.00997023309705015,2.00129468806956
1431611,"X","TreatmentSel:Generation",9.24487406737508e-09,14302,0.0294818294418666,1.53044557061434
1431695,"X","TreatmentSel:Generation",6.19317076734812e-09,14304,0.019749972031707,1.70443351504936
1431934,"X","TreatmentSel:Generation",5.88034023785629e-10,14310,0.00187523579758018,2.72694411505666
1433440,"X","TreatmentSel:Generation",1.64587281783974e-13,14339,5.2486752491084e-07,6.27995029747063
1433441,"X","TreatmentSel:Generation",1.18001573232915e-13,14340,3.76306073027179e-07,6.42445877274867
1433442,"X","TreatmentSel:Generation",2.83851568313833e-13,14341,9.05200380540265e-07,6.04325527214274
1433443,"X","TreatmentSel:Generation",1.45163357028411e-13,14342,4.62924784256748e-07,6.33448956715885
1433496,"X","TreatmentSel:Generation",6.32169144634844e-09,14344,0.0201598234488736,1.69551327557551
1433497,"X","TreatmentSel:Generation",5.01545045072024e-09,14345,0.0159942313637432,1.7960366260085
1433498,"X","TreatmentSel:Generation",5.65338529988671e-09,14346,0.0180286004942563,1.74403798493661
1433499,"X","TreatmentSel:Generation",6.05206956484811e-09,14347,0.0193000014257441,1.7144426589097
1433501,"X","TreatmentSel:Generation",8.42499736163868e-09,14349,0.0268672491862869,1.57077679669941
1433502,"X","TreatmentSel:Generation",6.54103574720528e-09,14350,0.0208593106695517,1.68070004765237
1433509,"X","TreatmentSel:Generation",3.48932313848813e-09,14351,0.0111274235740535,1.95360537987903
1433538,"X","TreatmentSel:Generation",1.50953332701082e-13,14352,4.81388970357089e-07,6.31750386455523
1433566,"X","TreatmentSel:Generation",7.62865552807755e-09,14353,0.0243277214497951,1.6138985654679
1434511,"X","TreatmentSel:Generation",1.11046496730672e-09,14390,0.0035412638970214,2.45084170816148
1434856,"X","TreatmentSel:Generation",6.4593585643303e-10,14408,0.00205988427867808,2.68615717698192
1434857,"X","TreatmentSel:Generation",2.01689736826916e-10,14409,0.00064318695722314,3.19166277095029
